"temperature","feels_like","humidity","time","location","outside_temperature","outside_feels_like","outside_humidity"
16.0,16.03,91.0,"2023-01-27 13:05:00",FR,7.0,7.0,82.0
15.0,14.38,70.0,"2023-01-27 13:10:00",MR,7.0,7.0,82.0
14.0,13.18,66.0,"2023-01-27 13:10:00",KR,7.0,7.0,82.0
16.0,16.06,92.0,"2023-01-27 13:10:00",FR,7.0,7.0,82.0
15.0,14.38,70.0,"2023-01-27 13:15:00",MR,6.9,6.9,82.0
14.0,13.18,66.0,"2023-01-27 13:15:00",KR,6.9,6.9,82.0
16.0,16.03,91.0,"2023-01-27 13:15:00",FR,6.9,6.9,82.0
15.0,14.38,70.0,"2023-01-27 13:20:00",MR,7.0,7.0,82.0
14.0,13.18,66.0,"2023-01-27 13:20:00",KR,7.0,7.0,82.0
16.0,16.06,92.0,"2023-01-27 13:20:00",FR,7.0,7.0,82.0
15.0,14.38,70.0,"2023-01-27 13:25:00",MR,7.1,7.1,83.0
14.0,13.15,65.0,"2023-01-27 13:25:00",KR,7.1,7.1,83.0
16.0,16.03,91.0,"2023-01-27 13:25:00",FR,7.1,7.1,83.0
15.0,14.38,70.0,"2023-01-27 13:30:00",MR,7.2,7.2,83.0
14.0,13.15,65.0,"2023-01-27 13:30:00",KR,7.2,7.2,83.0
16.0,16.03,91.0,"2023-01-27 13:30:00",FR,7.2,7.2,83.0
15.0,14.38,70.0,"2023-01-27 13:35:00",MR,7.2,7.2,83.0
14.0,13.18,66.0,"2023-01-27 13:35:00",KR,7.2,7.2,83.0
16.0,16.03,91.0,"2023-01-27 13:35:00",FR,7.2,7.2,83.0
15.0,14.38,70.0,"2023-01-27 13:40:00",MR,7.2,7.2,83.0
14.0,13.18,66.0,"2023-01-27 13:40:00",KR,7.2,7.2,83.0
16.0,16.03,91.0,"2023-01-27 13:40:00",FR,7.2,7.2,83.0
15.0,14.38,70.0,"2023-01-27 13:45:00",MR,7.2,7.2,83.0
14.0,13.18,66.0,"2023-01-27 13:45:00",KR,7.2,7.2,83.0
16.0,16.03,91.0,"2023-01-27 13:45:00",FR,7.2,7.2,83.0
15.0,14.38,70.0,"2023-01-27 13:50:00",MR,7.3,7.3,83.0
14.0,13.18,66.0,"2023-01-27 13:50:00",KR,7.3,7.3,83.0
16.0,16.03,91.0,"2023-01-27 13:50:00",FR,7.3,7.3,83.0
15.0,14.38,70.0,"2023-01-27 13:55:00",MR,7.2,6.3,82.0
14.0,13.18,66.0,"2023-01-27 13:55:00",KR,7.2,6.3,82.0
16.0,16.03,91.0,"2023-01-27 13:55:00",FR,7.2,6.3,82.0
15.0,14.38,70.0,"2023-01-27 14:00:00",MR,7.3,7.3,83.0
14.0,13.18,66.0,"2023-01-27 14:00:00",KR,7.3,7.3,83.0
16.0,16.03,91.0,"2023-01-27 14:00:00",FR,7.3,7.3,83.0
15.0,14.38,70.0,"2023-01-27 14:05:00",MR,7.2,7.2,81.0
14.0,13.18,66.0,"2023-01-27 14:05:00",KR,7.2,7.2,81.0
16.0,16.03,91.0,"2023-01-27 14:05:00",FR,7.2,7.2,81.0
15.0,14.41,71.0,"2023-01-27 14:10:00",MR,7.2,6.5,80.0
14.0,13.18,66.0,"2023-01-27 14:10:00",KR,7.2,6.5,80.0
16.0,16.03,91.0,"2023-01-27 14:10:00",FR,7.2,6.5,80.0
15.0,14.41,71.0,"2023-01-27 14:15:00",MR,7.2,7.2,80.0
14.0,13.18,66.0,"2023-01-27 14:15:00",KR,7.2,7.2,80.0
16.0,16.03,91.0,"2023-01-27 14:15:00",FR,7.2,7.2,80.0
15.0,14.41,71.0,"2023-01-27 14:20:00",MR,7.3,7.3,80.0
14.0,13.15,65.0,"2023-01-27 14:20:00",KR,7.3,7.3,80.0
16.0,16.03,91.0,"2023-01-27 14:20:00",FR,7.3,7.3,80.0
15.0,14.41,71.0,"2023-01-27 14:25:00",MR,7.3,7.3,81.0
14.0,13.18,66.0,"2023-01-27 14:25:00",KR,7.3,7.3,81.0
16.0,16.03,91.0,"2023-01-27 14:25:00",FR,7.3,7.3,81.0
15.0,14.41,71.0,"2023-01-27 14:30:00",MR,7.4,7.4,81.0
14.0,13.18,66.0,"2023-01-27 14:30:00",KR,7.4,7.4,81.0
16.0,16.01,90.0,"2023-01-27 14:30:00",FR,7.4,7.4,81.0
15.0,14.41,71.0,"2023-01-27 14:35:00",MR,7.3,7.3,81.0
14.0,13.18,66.0,"2023-01-27 14:35:00",KR,7.3,7.3,81.0
16.0,16.01,90.0,"2023-01-27 14:35:00",FR,7.3,7.3,81.0
15.0,14.41,71.0,"2023-01-27 14:40:00",MR,7.3,7.3,81.0
14.0,13.18,66.0,"2023-01-27 14:40:00",KR,7.3,7.3,81.0
16.0,16.01,90.0,"2023-01-27 14:40:00",FR,7.3,7.3,81.0
16.0,15.54,72.0,"2023-01-27 14:45:00",MR,7.4,7.4,81.0
15.0,14.25,65.0,"2023-01-27 14:45:00",KR,7.4,7.4,81.0
16.0,16.01,90.0,"2023-01-27 14:45:00",FR,7.4,7.4,81.0
16.0,15.54,72.0,"2023-01-27 14:50:00",MR,7.4,7.4,80.0
15.0,14.25,65.0,"2023-01-27 14:50:00",KR,7.4,7.4,80.0
16.0,16.03,91.0,"2023-01-27 14:50:00",FR,7.4,7.4,80.0
16.0,15.54,72.0,"2023-01-27 14:55:00",MR,7.4,6.8,80.0
15.0,14.28,66.0,"2023-01-27 14:55:00",KR,7.4,6.8,80.0
16.0,16.03,91.0,"2023-01-27 14:55:00",FR,7.4,6.8,80.0
16.0,15.54,72.0,"2023-01-27 15:00:00",MR,7.4,7.4,79.0
15.0,14.28,66.0,"2023-01-27 15:00:00",KR,7.4,7.4,79.0
16.0,16.06,92.0,"2023-01-27 15:00:00",FR,7.4,7.4,79.0
16.0,15.54,72.0,"2023-01-27 15:05:00",MR,7.4,7.4,78.0
15.0,14.28,66.0,"2023-01-27 15:05:00",KR,7.4,7.4,78.0
16.0,16.06,92.0,"2023-01-27 15:05:00",FR,7.4,7.4,78.0
16.0,15.54,72.0,"2023-01-27 15:10:00",MR,7.5,7.5,79.0
15.0,14.28,66.0,"2023-01-27 15:10:00",KR,7.5,7.5,79.0
16.0,16.06,92.0,"2023-01-27 15:10:00",FR,7.5,7.5,79.0
16.0,15.56,73.0,"2023-01-27 15:15:00",MR,7.5,7.5,79.0
15.0,14.28,66.0,"2023-01-27 15:15:00",KR,7.5,7.5,79.0
16.0,16.06,92.0,"2023-01-27 15:15:00",FR,7.5,7.5,79.0
16.0,15.56,73.0,"2023-01-27 15:20:00",MR,7.5,7.5,78.0
15.0,14.25,65.0,"2023-01-27 15:20:00",KR,7.5,7.5,78.0
16.0,16.06,92.0,"2023-01-27 15:20:00",FR,7.5,7.5,78.0
16.0,15.54,72.0,"2023-01-27 15:25:00",MR,7.5,7.5,78.0
15.0,14.25,65.0,"2023-01-27 15:25:00",KR,7.5,7.5,78.0
16.0,16.06,92.0,"2023-01-27 15:25:00",FR,7.5,7.5,78.0
16.0,15.54,72.0,"2023-01-27 15:30:00",MR,7.5,6.9,78.0
15.0,14.25,65.0,"2023-01-27 15:30:00",KR,7.5,6.9,78.0
16.0,16.06,92.0,"2023-01-27 15:30:00",FR,7.5,6.9,78.0
16.0,15.56,73.0,"2023-01-27 15:35:00",MR,7.5,6.7,77.0
15.0,14.25,65.0,"2023-01-27 15:35:00",KR,7.5,6.7,77.0
17.0,17.16,92.0,"2023-01-27 15:35:00",FR,7.5,6.7,77.0
16.0,15.54,72.0,"2023-01-27 15:40:00",MR,7.5,7.5,78.0
14.0,13.15,65.0,"2023-01-27 15:40:00",KR,7.5,7.5,78.0
17.0,17.16,92.0,"2023-01-27 15:40:00",FR,7.5,7.5,78.0
16.0,15.54,72.0,"2023-01-27 15:45:00",MR,7.6,6.9,79.0
14.0,13.15,65.0,"2023-01-27 15:45:00",KR,7.6,6.9,79.0
17.0,17.16,92.0,"2023-01-27 15:45:00",FR,7.6,6.9,79.0
16.0,15.54,72.0,"2023-01-27 15:50:00",MR,7.6,7.6,79.0
14.0,13.18,66.0,"2023-01-27 15:50:00",KR,7.6,7.6,79.0
17.0,17.16,92.0,"2023-01-27 15:50:00",FR,7.6,7.6,79.0
16.0,15.54,72.0,"2023-01-27 15:55:00",MR,7.5,7.5,79.0
14.0,13.18,66.0,"2023-01-27 15:55:00",KR,7.5,7.5,79.0
17.0,17.16,92.0,"2023-01-27 15:55:00",FR,7.5,7.5,79.0
16.0,15.54,72.0,"2023-01-27 16:00:00",MR,7.5,7.5,80.0
14.0,13.18,66.0,"2023-01-27 16:00:00",KR,7.5,7.5,80.0
17.0,17.16,92.0,"2023-01-27 16:00:00",FR,7.5,7.5,80.0
16.0,15.56,73.0,"2023-01-27 16:05:00",MR,7.4,7.4,79.0
14.0,13.18,66.0,"2023-01-27 16:05:00",KR,7.4,7.4,79.0
17.0,17.16,92.0,"2023-01-27 16:05:00",FR,7.4,7.4,79.0
16.0,15.56,73.0,"2023-01-27 16:10:00",MR,7.4,7.4,79.0
14.0,13.18,66.0,"2023-01-27 16:10:00",KR,7.4,7.4,79.0
17.0,17.16,92.0,"2023-01-27 16:10:00",FR,7.4,7.4,79.0
16.0,15.56,73.0,"2023-01-27 16:15:00",MR,7.4,7.4,80.0
14.0,13.18,66.0,"2023-01-27 16:15:00",KR,7.4,7.4,80.0
17.0,17.16,92.0,"2023-01-27 16:15:00",FR,7.4,7.4,80.0
16.0,15.56,73.0,"2023-01-27 16:20:00",MR,7.4,7.4,80.0
14.0,13.18,66.0,"2023-01-27 16:20:00",KR,7.4,7.4,80.0
17.0,17.16,92.0,"2023-01-27 16:20:00",FR,7.4,7.4,80.0
16.0,15.56,73.0,"2023-01-27 16:25:00",MR,7.3,7.3,80.0
14.0,13.2,67.0,"2023-01-27 16:25:00",KR,7.3,7.3,80.0
17.0,17.16,92.0,"2023-01-27 16:25:00",FR,7.3,7.3,80.0
16.0,15.56,73.0,"2023-01-27 16:30:00",MR,7.3,7.3,81.0
14.0,13.2,67.0,"2023-01-27 16:30:00",KR,7.3,7.3,81.0
17.0,17.16,92.0,"2023-01-27 16:30:00",FR,7.3,7.3,81.0
16.0,15.59,74.0,"2023-01-27 16:35:00",MR,7.3,7.3,81.0
14.0,13.2,67.0,"2023-01-27 16:35:00",KR,7.3,7.3,81.0
17.0,17.16,92.0,"2023-01-27 16:35:00",FR,7.3,7.3,81.0
16.0,15.56,73.0,"2023-01-27 16:40:00",MR,7.2,7.2,81.0
14.0,13.2,67.0,"2023-01-27 16:40:00",KR,7.2,7.2,81.0
17.0,17.16,92.0,"2023-01-27 16:40:00",FR,7.2,7.2,81.0
16.0,15.56,73.0,"2023-01-27 16:45:00",MR,7.2,7.2,81.0
14.0,13.2,67.0,"2023-01-27 16:45:00",KR,7.2,7.2,81.0
17.0,17.16,92.0,"2023-01-27 16:45:00",FR,7.2,7.2,81.0
16.0,15.56,73.0,"2023-01-27 16:50:00",MR,7.2,7.2,82.0
14.0,13.2,67.0,"2023-01-27 16:50:00",KR,7.2,7.2,82.0
17.0,17.16,92.0,"2023-01-27 16:50:00",FR,7.2,7.2,82.0
16.0,15.56,73.0,"2023-01-27 16:55:00",MR,7.2,7.2,82.0
14.0,13.2,67.0,"2023-01-27 16:55:00",KR,7.2,7.2,82.0
17.0,17.16,92.0,"2023-01-27 16:55:00",FR,7.2,7.2,82.0
16.0,15.56,73.0,"2023-01-27 17:00:00",MR,7.1,7.1,83.0
14.0,13.2,67.0,"2023-01-27 17:00:00",KR,7.1,7.1,83.0
17.0,17.16,92.0,"2023-01-27 17:00:00",FR,7.1,7.1,83.0
16.0,15.59,74.0,"2023-01-27 17:05:00",MR,7.0,7.0,83.0
14.0,13.2,67.0,"2023-01-27 17:05:00",KR,7.0,7.0,83.0
17.0,17.13,91.0,"2023-01-27 17:05:00",FR,7.0,7.0,83.0
16.0,15.56,73.0,"2023-01-27 17:10:00",MR,7.0,7.0,84.0
14.0,13.2,67.0,"2023-01-27 17:10:00",KR,7.0,7.0,84.0
17.0,17.16,92.0,"2023-01-27 17:10:00",FR,7.0,7.0,84.0
16.0,15.59,74.0,"2023-01-27 17:15:00",MR,6.9,6.9,84.0
14.0,13.2,67.0,"2023-01-27 17:15:00",KR,6.9,6.9,84.0
17.0,17.13,91.0,"2023-01-27 17:15:00",FR,6.9,6.9,84.0
16.0,15.59,74.0,"2023-01-27 17:20:00",MR,6.8,6.8,84.0
14.0,13.2,67.0,"2023-01-27 17:20:00",KR,6.8,6.8,84.0
17.0,17.13,91.0,"2023-01-27 17:20:00",FR,6.8,6.8,84.0
16.0,15.56,73.0,"2023-01-27 17:25:00",MR,6.8,6.8,84.0
14.0,13.2,67.0,"2023-01-27 17:25:00",KR,6.8,6.8,84.0
17.0,17.13,91.0,"2023-01-27 17:25:00",FR,6.8,6.8,84.0
16.0,15.56,73.0,"2023-01-27 17:30:00",MR,6.7,6.7,85.0
14.0,13.2,67.0,"2023-01-27 17:30:00",KR,6.7,6.7,85.0
17.0,17.13,91.0,"2023-01-27 17:30:00",FR,6.7,6.7,85.0
16.0,15.56,73.0,"2023-01-27 17:35:00",MR,6.6,6.6,85.0
14.0,13.2,67.0,"2023-01-27 17:35:00",KR,6.6,6.6,85.0
17.0,17.13,91.0,"2023-01-27 17:35:00",FR,6.6,6.6,85.0
16.0,15.56,73.0,"2023-01-27 17:40:00",MR,6.5,6.5,85.0
14.0,13.2,67.0,"2023-01-27 17:40:00",KR,6.5,6.5,85.0
17.0,17.13,91.0,"2023-01-27 17:40:00",FR,6.5,6.5,85.0
16.0,15.56,73.0,"2023-01-27 17:45:00",MR,6.4,6.4,85.0
14.0,13.2,67.0,"2023-01-27 17:45:00",KR,6.4,6.4,85.0
17.0,17.13,91.0,"2023-01-27 17:45:00",FR,6.4,6.4,85.0
16.0,15.56,73.0,"2023-01-27 17:50:00",MR,6.3,6.3,86.0
14.0,13.2,67.0,"2023-01-27 17:50:00",KR,6.3,6.3,86.0
17.0,17.13,91.0,"2023-01-27 17:50:00",FR,6.3,6.3,86.0
16.0,15.54,72.0,"2023-01-27 17:55:00",MR,6.3,6.3,86.0
14.0,13.2,67.0,"2023-01-27 17:55:00",KR,6.3,6.3,86.0
17.0,17.11,90.0,"2023-01-27 17:55:00",FR,6.3,6.3,86.0
16.0,15.54,72.0,"2023-01-27 18:00:00",MR,6.2,6.2,86.0
14.0,13.2,67.0,"2023-01-27 18:00:00",KR,6.2,6.2,86.0
17.0,17.13,91.0,"2023-01-27 18:00:00",FR,6.2,6.2,86.0
16.0,15.54,72.0,"2023-01-27 18:05:00",MR,6.2,6.2,86.0
14.0,13.2,67.0,"2023-01-27 18:05:00",KR,6.2,6.2,86.0
17.0,17.13,91.0,"2023-01-27 18:05:00",FR,6.2,6.2,86.0
16.0,15.54,72.0,"2023-01-27 18:10:00",MR,6.2,6.2,86.0
14.0,13.2,67.0,"2023-01-27 18:10:00",KR,6.2,6.2,86.0
17.0,17.13,91.0,"2023-01-27 18:10:00",FR,6.2,6.2,86.0
16.0,15.54,72.0,"2023-01-27 18:15:00",MR,6.2,6.2,86.0
17.0,17.13,91.0,"2023-01-27 18:15:00",FR,6.2,6.2,86.0
16.0,15.54,72.0,"2023-01-27 18:20:00",MR,6.1,6.1,86.0
14.0,13.2,67.0,"2023-01-27 18:20:00",KR,6.1,6.1,86.0
16.0,16.01,90.0,"2023-01-27 18:20:00",FR,6.1,6.1,86.0
16.0,15.54,72.0,"2023-01-27 18:25:00",MR,6.0,6.0,86.0
14.0,13.2,67.0,"2023-01-27 18:25:00",KR,6.0,6.0,86.0
16.0,16.01,90.0,"2023-01-27 18:25:00",FR,6.0,6.0,86.0
16.0,15.54,72.0,"2023-01-27 18:30:00",MR,5.9,5.9,87.0
14.0,13.2,67.0,"2023-01-27 18:30:00",KR,5.9,5.9,87.0
16.0,16.01,90.0,"2023-01-27 18:30:00",FR,5.9,5.9,87.0
16.0,15.54,72.0,"2023-01-27 18:35:00",MR,5.8,5.8,87.0
14.0,13.2,67.0,"2023-01-27 18:35:00",KR,5.8,5.8,87.0
16.0,16.01,90.0,"2023-01-27 18:35:00",FR,5.8,5.8,87.0
16.0,15.56,73.0,"2023-01-27 18:40:00",MR,5.7,5.7,87.0
14.0,13.2,67.0,"2023-01-27 18:40:00",KR,5.7,5.7,87.0
16.0,16.01,90.0,"2023-01-27 18:40:00",FR,5.7,5.7,87.0
16.0,15.56,73.0,"2023-01-27 18:45:00",MR,5.7,5.7,87.0
14.0,13.2,67.0,"2023-01-27 18:45:00",KR,5.7,5.7,87.0
16.0,16.01,90.0,"2023-01-27 18:45:00",FR,5.7,5.7,87.0
16.0,15.56,73.0,"2023-01-27 18:50:00",MR,5.7,5.7,87.0
14.0,13.2,67.0,"2023-01-27 18:50:00",KR,5.7,5.7,87.0
16.0,16.03,91.0,"2023-01-27 18:50:00",FR,5.7,5.7,87.0
16.0,15.56,73.0,"2023-01-27 18:55:00",MR,5.8,5.8,87.0
14.0,13.2,67.0,"2023-01-27 18:55:00",KR,5.8,5.8,87.0
16.0,16.03,91.0,"2023-01-27 18:55:00",FR,5.8,5.8,87.0
16.0,15.56,73.0,"2023-01-27 19:00:00",MR,5.8,5.8,87.0
14.0,13.2,67.0,"2023-01-27 19:00:00",KR,5.8,5.8,87.0
16.0,16.06,92.0,"2023-01-27 19:00:00",FR,5.8,5.8,87.0
16.0,15.56,73.0,"2023-01-27 19:05:00",MR,5.8,5.8,87.0
14.0,13.2,67.0,"2023-01-27 19:05:00",KR,5.8,5.8,87.0
16.0,16.06,92.0,"2023-01-27 19:05:00",FR,5.8,5.8,87.0
16.0,15.56,73.0,"2023-01-27 19:10:00",MR,5.9,5.9,87.0
14.0,13.2,67.0,"2023-01-27 19:10:00",KR,5.9,5.9,87.0
16.0,16.06,92.0,"2023-01-27 19:10:00",FR,5.9,5.9,87.0
16.0,15.54,72.0,"2023-01-27 19:15:00",MR,5.9,5.9,87.0
14.0,13.2,67.0,"2023-01-27 19:15:00",KR,5.9,5.9,87.0
16.0,16.06,92.0,"2023-01-27 19:15:00",FR,5.9,5.9,87.0
16.0,15.54,72.0,"2023-01-27 19:20:00",MR,6.0,6.0,87.0
14.0,13.2,67.0,"2023-01-27 19:20:00",KR,6.0,6.0,87.0
16.0,16.03,91.0,"2023-01-27 19:20:00",FR,6.0,6.0,87.0
16.0,15.54,72.0,"2023-01-27 19:25:00",MR,6.0,6.0,87.0
14.0,13.2,67.0,"2023-01-27 19:25:00",KR,6.0,6.0,87.0
16.0,16.06,92.0,"2023-01-27 19:25:00",FR,6.0,6.0,87.0
16.0,15.56,73.0,"2023-01-27 19:30:00",MR,6.0,6.0,87.0
14.0,13.2,67.0,"2023-01-27 19:30:00",KR,6.0,6.0,87.0
16.0,16.06,92.0,"2023-01-27 19:30:00",FR,6.0,6.0,87.0
16.0,15.54,72.0,"2023-01-27 19:35:00",MR,6.1,6.1,87.0
14.0,13.2,67.0,"2023-01-27 19:35:00",KR,6.1,6.1,87.0
16.0,16.06,92.0,"2023-01-27 19:35:00",FR,6.1,6.1,87.0
16.0,15.54,72.0,"2023-01-27 19:40:00",MR,6.1,6.1,87.0
14.0,13.2,67.0,"2023-01-27 19:40:00",KR,6.1,6.1,87.0
16.0,16.03,91.0,"2023-01-27 19:40:00",FR,6.1,6.1,87.0
16.0,15.54,72.0,"2023-01-27 19:45:00",MR,6.2,6.2,87.0
14.0,13.2,67.0,"2023-01-27 19:45:00",KR,6.2,6.2,87.0
16.0,16.03,91.0,"2023-01-27 19:45:00",FR,6.2,6.2,87.0
16.0,15.54,72.0,"2023-01-27 19:50:00",MR,6.2,6.2,87.0
14.0,13.2,67.0,"2023-01-27 19:50:00",KR,6.2,6.2,87.0
16.0,16.03,91.0,"2023-01-27 19:50:00",FR,6.2,6.2,87.0
16.0,15.54,72.0,"2023-01-27 19:55:00",MR,6.2,6.2,87.0
14.0,13.2,67.0,"2023-01-27 19:55:00",KR,6.2,6.2,87.0
16.0,16.06,92.0,"2023-01-27 19:55:00",FR,6.2,6.2,87.0
16.0,15.54,72.0,"2023-01-27 20:00:00",MR,6.2,6.2,87.0
14.0,13.2,67.0,"2023-01-27 20:00:00",KR,6.2,6.2,87.0
16.0,16.06,92.0,"2023-01-27 20:00:00",FR,6.2,6.2,87.0
16.0,15.54,72.0,"2023-01-27 20:05:00",MR,6.2,6.2,87.0
14.0,13.2,67.0,"2023-01-27 20:05:00",KR,6.2,6.2,87.0
16.0,16.06,92.0,"2023-01-27 20:05:00",FR,6.2,6.2,87.0
16.0,15.54,72.0,"2023-01-27 20:10:00",MR,6.1,6.1,87.0
14.0,13.2,67.0,"2023-01-27 20:10:00",KR,6.1,6.1,87.0
16.0,16.06,92.0,"2023-01-27 20:10:00",FR,6.1,6.1,87.0
16.0,15.54,72.0,"2023-01-27 20:15:00",MR,6.1,6.1,87.0
14.0,13.2,67.0,"2023-01-27 20:15:00",KR,6.1,6.1,87.0
16.0,16.03,91.0,"2023-01-27 20:15:00",FR,6.1,6.1,87.0
16.0,15.54,72.0,"2023-01-27 20:20:00",MR,6.2,5.2,87.0
14.0,13.2,67.0,"2023-01-27 20:20:00",KR,6.2,5.2,87.0
16.0,16.03,91.0,"2023-01-27 20:20:00",FR,6.2,5.2,87.0
16.0,15.54,72.0,"2023-01-27 20:25:00",MR,6.3,6.3,87.0
14.0,13.2,67.0,"2023-01-27 20:25:00",KR,6.3,6.3,87.0
16.0,16.03,91.0,"2023-01-27 20:25:00",FR,6.3,6.3,87.0
16.0,15.54,72.0,"2023-01-27 20:30:00",MR,6.3,6.3,88.0
14.0,13.2,67.0,"2023-01-27 20:30:00",KR,6.3,6.3,88.0
16.0,16.03,91.0,"2023-01-27 20:30:00",FR,6.3,6.3,88.0
16.0,15.54,72.0,"2023-01-27 20:35:00",MR,6.4,6.4,88.0
14.0,13.2,67.0,"2023-01-27 20:35:00",KR,6.4,6.4,88.0
16.0,16.06,92.0,"2023-01-27 20:35:00",FR,6.4,6.4,88.0
15.0,14.41,71.0,"2023-01-27 20:40:00",MR,6.5,6.5,88.0
14.0,13.23,68.0,"2023-01-27 20:40:00",KR,6.5,6.5,88.0
16.0,16.06,92.0,"2023-01-27 20:40:00",FR,6.5,6.5,88.0
15.0,14.41,71.0,"2023-01-27 20:45:00",MR,6.5,5.5,88.0
14.0,13.23,68.0,"2023-01-27 20:45:00",KR,6.5,5.5,88.0
16.0,16.03,91.0,"2023-01-27 20:45:00",FR,6.5,5.5,88.0
15.0,14.41,71.0,"2023-01-27 20:50:00",MR,6.6,6.6,89.0
14.0,13.23,68.0,"2023-01-27 20:50:00",KR,6.6,6.6,89.0
16.0,16.06,92.0,"2023-01-27 20:50:00",FR,6.6,6.6,89.0
15.0,14.38,70.0,"2023-01-27 20:55:00",MR,6.6,6.6,89.0
14.0,13.23,68.0,"2023-01-27 20:55:00",KR,6.6,6.6,89.0
16.0,16.06,92.0,"2023-01-27 20:55:00",FR,6.6,6.6,89.0
15.0,14.38,70.0,"2023-01-27 21:00:00",MR,6.6,6.6,89.0
14.0,13.23,68.0,"2023-01-27 21:00:00",KR,6.6,6.6,89.0
16.0,16.03,91.0,"2023-01-27 21:00:00",FR,6.6,6.6,89.0
15.0,14.38,70.0,"2023-01-27 21:05:00",MR,6.5,5.3,89.0
14.0,13.23,68.0,"2023-01-27 21:05:00",KR,6.5,5.3,89.0
16.0,16.03,91.0,"2023-01-27 21:05:00",FR,6.5,5.3,89.0
15.0,14.38,70.0,"2023-01-27 21:10:00",MR,6.5,6.5,90.0
14.0,13.23,68.0,"2023-01-27 21:10:00",KR,6.5,6.5,90.0
16.0,16.01,90.0,"2023-01-27 21:10:00",FR,6.5,6.5,90.0
15.0,14.38,70.0,"2023-01-27 21:15:00",MR,6.4,6.4,90.0
14.0,13.23,68.0,"2023-01-27 21:15:00",KR,6.4,6.4,90.0
16.0,16.01,90.0,"2023-01-27 21:15:00",FR,6.4,6.4,90.0
15.0,14.38,70.0,"2023-01-27 21:20:00",MR,6.3,6.3,90.0
14.0,13.23,68.0,"2023-01-27 21:20:00",KR,6.3,6.3,90.0
16.0,16.01,90.0,"2023-01-27 21:20:00",FR,6.3,6.3,90.0
15.0,14.38,70.0,"2023-01-27 21:25:00",MR,6.3,6.3,91.0
14.0,13.23,68.0,"2023-01-27 21:25:00",KR,6.3,6.3,91.0
16.0,16.01,90.0,"2023-01-27 21:25:00",FR,6.3,6.3,91.0
15.0,14.38,70.0,"2023-01-27 21:30:00",MR,6.2,6.2,91.0
14.0,13.23,68.0,"2023-01-27 21:30:00",KR,6.2,6.2,91.0
16.0,15.98,89.0,"2023-01-27 21:30:00",FR,6.2,6.2,91.0
15.0,14.36,69.0,"2023-01-27 21:35:00",MR,6.1,6.1,91.0
14.0,13.23,68.0,"2023-01-27 21:35:00",KR,6.1,6.1,91.0
16.0,15.98,89.0,"2023-01-27 21:35:00",FR,6.1,6.1,91.0
15.0,14.36,69.0,"2023-01-27 21:40:00",MR,6.0,6.0,92.0
14.0,13.2,67.0,"2023-01-27 21:40:00",KR,6.0,6.0,92.0
16.0,15.98,89.0,"2023-01-27 21:40:00",FR,6.0,6.0,92.0
15.0,14.36,69.0,"2023-01-27 21:45:00",MR,5.9,5.9,92.0
14.0,13.2,67.0,"2023-01-27 21:45:00",KR,5.9,5.9,92.0
16.0,15.95,88.0,"2023-01-27 21:45:00",FR,5.9,5.9,92.0
15.0,14.36,69.0,"2023-01-27 21:50:00",MR,5.8,5.8,92.0
14.0,13.2,67.0,"2023-01-27 21:50:00",KR,5.8,5.8,92.0
16.0,15.95,88.0,"2023-01-27 21:50:00",FR,5.8,5.8,92.0
15.0,14.36,69.0,"2023-01-27 21:55:00",MR,5.8,5.8,92.0
14.0,13.2,67.0,"2023-01-27 21:55:00",KR,5.8,5.8,92.0
16.0,15.95,88.0,"2023-01-27 21:55:00",FR,5.8,5.8,92.0
15.0,14.36,69.0,"2023-01-27 22:00:00",MR,5.9,5.9,92.0
14.0,13.2,67.0,"2023-01-27 22:00:00",KR,5.9,5.9,92.0
16.0,15.95,88.0,"2023-01-27 22:00:00",FR,5.9,5.9,92.0
15.0,14.33,68.0,"2023-01-27 22:05:00",MR,5.9,5.9,92.0
14.0,13.2,67.0,"2023-01-27 22:05:00",KR,5.9,5.9,92.0
16.0,15.95,88.0,"2023-01-27 22:05:00",FR,5.9,5.9,92.0
15.0,14.33,68.0,"2023-01-27 22:10:00",MR,5.9,5.9,93.0
14.0,13.2,67.0,"2023-01-27 22:10:00",KR,5.9,5.9,93.0
16.0,15.95,88.0,"2023-01-27 22:10:00",FR,5.9,5.9,93.0
15.0,14.33,68.0,"2023-01-27 22:15:00",MR,5.9,5.9,93.0
14.0,13.2,67.0,"2023-01-27 22:15:00",KR,5.9,5.9,93.0
16.0,15.95,88.0,"2023-01-27 22:15:00",FR,5.9,5.9,93.0
15.0,14.33,68.0,"2023-01-27 22:20:00",MR,5.9,5.9,93.0
14.0,13.2,67.0,"2023-01-27 22:20:00",KR,5.9,5.9,93.0
16.0,15.98,89.0,"2023-01-27 22:20:00",FR,5.9,5.9,93.0
15.0,14.33,68.0,"2023-01-27 22:25:00",MR,5.9,5.9,93.0
14.0,13.2,67.0,"2023-01-27 22:25:00",KR,5.9,5.9,93.0
16.0,15.98,89.0,"2023-01-27 22:25:00",FR,5.9,5.9,93.0
15.0,14.33,68.0,"2023-01-27 22:30:00",MR,5.8,5.8,93.0
14.0,13.2,67.0,"2023-01-27 22:30:00",KR,5.8,5.8,93.0
16.0,15.98,89.0,"2023-01-27 22:30:00",FR,5.8,5.8,93.0
15.0,14.33,68.0,"2023-01-27 22:35:00",MR,5.7,5.7,93.0
