"air_temperature","sea_temperature","station"
10.361,9.525,M2
10.215,9.445,M2
10.117,9.849,M2
10.215,9.836,M2
9.922,9.379,M2
9.922,9.254,M2
9.922,9.3,M2
9.922,9.265,M2
9.727,9.199,M2
9.678,9.413,M2
9.629,9.395,M2
9.678,9.282,M2
9.141,9.161,M2
9.482,9.133,M2
9.629,9.133,M2
9.678,9.164,M2
9.824,9.393,M2
9.775,9.245,M2
9.727,9.287,M2
9.971,9.241,M2
9.922,9.304,M2
9.971,9.402,M2
10.068,9.351,M2
10.117,9.276,M2
10.166,9.241,M2
10.117,9.309,M2
10.117,9.364,M2
10.166,9.309,M2
10.02,9.441,M2
10.215,9.435,M2
10.166,9.36,M2
10.166,9.276,M2
10.215,9.342,M2
10.313,9.291,M2
10.313,9.238,M2
9.971,9.238,M2
9.971,9.28,M2
10.117,9.324,M2
10.02,9.291,M2
10.02,9.375,M2
9.873,9.26,M2
9.873,9.249,M2
9.873,9.256,M2
9.873,9.234,M2
9.873,9.247,M2
9.824,9.269,M2
9.922,9.282,M2
10.068,9.305,M2
10.068,9.406,M2
10.068,9.435,M2
10.117,9.322,M2
10.068,9.377,M2
9.922,9.419,M2
9.971,9.326,M2
9.873,9.294,M2
9.824,9.256,M2
9.678,9.241,M2
9.482,9.225,M2
8.701,9.241,M2
8.604,9.229,M2
8.799,9.227,M2
8.945,9.229,M2
9.287,9.28,M2
9.189,9.278,M2
9.189,9.245,M2
10.166,9.263,M2
9.531,9.25,M2
9.58,9.247,M2
9.678,9.234,M2
9.678,9.276,M2
9.873,9.296,M2
10.215,9.335,M2
10.068,9.366,M2
10.02,9.434,M2
10.068,9.452,M2
10.068,9.454,M2
9.873,9.344,M2
9.824,9.362,M2
9.678,9.342,M2
9.678,9.26,M2
9.629,9.269,M2
9.531,9.241,M2
9.434,9.23,M2
9.092,9.298,M2
8.994,9.238,M2
8.701,9.249,M2
9.043,9.316,M2
10.215,9.32,M2
9.971,9.353,M2
10.557,9.344,M2
10.508,9.338,M2
9.922,9.349,M2
9.629,9.38,M2
9.629,9.289,M2
9.678,9.282,M2
9.678,9.267,M2
9.727,9.282,M2
9.678,9.302,M2
9.678,9.265,M2
9.287,9.247,M2
9.238,9.254,M2
8.896,9.263,M2
8.506,9.272,M2
8.359,9.256,M2
8.213,9.234,M2
8.262,9.236,M2
8.408,9.344,M2
8.555,9.26,M2
8.75,9.316,M2
8.896,9.388,M2
8.994,9.47,M2
9.092,9.357,M2
8.945,9.39,M2
9.385,9.457,M2
9.092,9.547,M2
9.287,9.527,M2
8.945,9.393,M2
9.043,9.404,M2
8.848,9.525,M2
9.287,9.503,M2
9.092,9.353,M2
9.189,9.302,M2
9.238,9.291,M2
8.799,9.296,M2
8.506,9.272,M2
8.262,9.28,M2
8.018,9.287,M2
7.529,9.285,M2
7.334,9.293,M2
7.285,9.272,M2
7.676,9.291,M2
7.48,9.296,M2
7.578,9.342,M2
7.676,9.415,M2
7.773,9.47,M2
8.213,9.382,M2
8.652,9.538,M2
8.799,9.516,M2
8.848,9.743,M2
8.848,9.796,M2
8.945,9.89,M2
8.994,9.908,M2
8.994,9.639,M2
8.701,9.803,M2
8.115,9.512,M2
8.604,9.377,M2
8.555,9.338,M2
8.555,9.348,M2
8.652,9.333,M2
8.652,9.311,M2
8.701,9.316,M2
8.701,9.307,M2
8.75,9.34,M2
8.75,9.349,M2
8.848,9.357,M2
9.189,9.373,M2
9.434,9.41,M2
9.287,9.49,M2
9.434,9.554,M2
9.775,9.598,M2
9.727,9.536,M2
9.629,9.602,M2
9.336,9.706,M2
9.385,9.728,M2
9.58,9.76,M2
9.824,9.661,M2
10.068,9.545,M2
10.068,9.415,M2
10.166,9.417,M2
10.166,9.413,M2
10.02,9.428,M2
9.922,9.441,M2
9.971,9.346,M2
10.068,9.34,M2
9.922,9.36,M2
9.287,9.406,M2
9.336,9.413,M2
9.727,9.423,M2
9.971,9.463,M2
10.313,9.478,M2
10.508,9.452,M2
10.947,9.501,M2
10.947,9.51,M2
10.605,9.531,M2
11.387,9.558,M2
11.045,9.501,M2
11.143,9.454,M2
10.801,9.426,M2
10.898,9.419,M2
10.557,9.421,M2
10.264,9.413,M2
9.971,9.406,M2
9.775,9.397,M2
9.58,9.375,M2
9.434,9.38,M2
8.994,9.395,M2
9.092,9.397,M2
9.092,9.417,M2
8.994,9.424,M2
8.848,9.415,M2
9.092,9.412,M2
9.287,9.459,M2
9.727,9.461,M2
10.02,9.52,M2
10.361,9.489,M2
10.605,9.51,M2
11.24,9.456,M2
11.191,9.509,M2
11.338,9.492,M2
11.191,9.51,M2
11.143,9.505,M2
11.289,9.478,M2
10.752,9.445,M2
9.824,9.443,M2
9.189,9.439,M2
8.945,9.419,M2
8.945,9.41,M2
9.238,9.402,M2
9.092,9.408,M2
9.092,9.406,M2
9.189,9.419,M2
9.336,9.421,M2
9.434,9.43,M2
9.531,9.465,M2
10.117,9.465,M2
10.264,9.478,M2
10.313,9.501,M2
10.947,9.479,M2
10.85,9.478,M2
11.094,9.468,M2
10.85,9.481,M2
11.387,9.478,M2
10.605,9.476,M2
11.24,9.463,M2
11.24,9.463,M2
10.947,9.463,M2
10.752,9.461,M2
10.508,9.454,M2
9.678,9.452,M2
9.434,9.445,M2
9.385,9.441,M2
9.141,9.434,M2
9.092,9.435,M2
9.092,9.426,M2
9.092,9.428,M2
8.994,9.445,M2
9.141,9.446,M2
9.043,9.448,M2
9.189,9.478,M2
9.434,9.492,M2
9.482,9.481,M2
9.775,9.516,M2
10.117,9.487,M2
10.361,9.575,M2
10.654,9.582,M2
10.801,9.573,M2
10.85,9.571,M2
10.361,9.543,M2
10.02,9.534,M2
9.775,9.479,M2
9.873,9.465,M2
9.971,9.476,M2
9.629,9.487,M2
9.141,9.49,M2
8.848,9.476,M2
8.701,9.467,M2
8.75,9.461,M2
8.652,9.443,M2
8.701,9.454,M2
8.604,9.441,M2
8.652,9.454,M2
8.506,9.481,M2
8.555,9.501,M2
8.604,9.604,M2
8.506,9.641,M2
8.604,9.675,M2
8.799,9.919,M2
9.043,9.681,M2
9.482,9.741,M2
9.238,9.448,M2
9.336,9.448,M2
9.58,9.463,M2
9.824,9.56,M2
9.775,9.635,M2
9.727,9.611,M2
9.678,9.62,M2
9.775,9.611,M2
9.58,9.536,M2
9.434,9.536,M2
9.482,9.47,M2
9.58,9.445,M2
9.385,9.456,M2
9.336,9.507,M2
9.141,9.576,M2
9.189,9.646,M2
9.238,9.675,M2
9.287,9.76,M2
9.482,9.807,M2
9.629,9.858,M2
9.678,9.838,M2
9.678,9.703,M2
9.629,9.662,M2
9.482,9.597,M2
9.531,9.705,M2
9.531,9.666,M2
9.727,9.651,M2
9.678,9.58,M2
9.58,9.52,M2
9.385,9.494,M2
9.238,9.49,M2
9.092,9.496,M2
9.189,9.49,M2
9.238,9.51,M2
9.189,9.483,M2
8.994,9.496,M2
8.945,9.542,M2
8.945,9.586,M2
8.945,9.591,M2
9.043,9.644,M2
9.092,9.657,M2
9.092,9.666,M2
9.043,9.642,M2
9.043,9.571,M2
8.848,9.545,M2
8.799,9.575,M2
8.75,9.576,M2
8.896,9.529,M2
9.092,9.52,M2
9.238,9.547,M2
9.434,9.487,M2
9.141,9.489,M2
9.189,9.494,M2
9.385,9.49,M2
9.189,9.483,M2
8.945,9.478,M2
8.896,9.503,M2
8.896,9.505,M2
8.75,9.51,M2
8.701,9.512,M2
8.701,9.532,M2
8.799,9.591,M2
8.506,9.597,M2
8.213,9.609,M2
8.213,9.58,M2
8.213,9.613,M2
8.457,9.554,M2
8.359,9.578,M2
8.213,9.529,M2
8.115,9.5,M2
8.066,9.516,M2
8.018,9.481,M2
7.969,9.479,M2
8.018,9.505,M2
8.066,9.479,M2
8.164,9.457,M2
8.164,9.485,M2
8.311,9.494,M2
8.457,9.498,M2
8.75,9.496,M2
9.336,9.507,M2
9.287,9.52,M2
9.531,9.589,M2
9.678,9.641,M2
9.531,9.659,M2
9.434,9.811,M2
9.482,9.862,M2
9.531,9.957,M2
9.531,10.122,M2
9.434,9.893,M2
9.385,9.97,M2
9.482,10.093,M2
9.385,9.89,M2
9.092,9.798,M2
8.994,9.78,M2
8.75,9.673,M2
8.604,9.668,M2
8.945,9.661,M2
8.994,9.558,M2
8.994,9.523,M2
8.994,9.562,M2
9.141,9.52,M2
9.238,9.56,M2
9.238,9.553,M2
9.385,9.545,M2
9.531,9.549,M2
9.58,9.554,M2
9.58,9.569,M2
9.58,9.595,M2
9.531,9.631,M2
9.385,9.602,M2
9.482,9.584,M2
9.727,9.943,M2
9.824,9.869,M2
9.873,9.778,M2
9.873,9.668,M2
9.824,9.761,M2
9.824,9.767,M2
9.775,9.814,M2
9.775,9.791,M2
9.678,9.631,M2
9.727,9.609,M2
9.58,9.617,M2
9.629,9.767,M2
9.775,9.626,M2
9.873,9.827,M2
9.824,9.721,M2
10.02,9.655,M2
10.166,9.664,M2
9.922,9.697,M2
9.873,9.811,M2
9.922,9.659,M2
10.068,9.701,M2
9.971,9.725,M2
10.02,9.758,M2
10.605,9.831,M2
10.215,10.148,M2
10.215,10.056,M2
10.313,9.948,M2
10.459,9.928,M2
10.361,10.087,M2
9.971,9.996,M2
9.775,9.943,M2
9.678,9.944,M2
9.775,9.683,M2
9.775,9.683,M2
9.824,9.655,M2
9.482,9.716,M2
9.58,9.842,M2
9.482,9.968,M2
9.434,10.031,M2
9.238,9.983,M2
9.189,10.071,M2
9.482,10.073,M2
9.629,10.023,M2
10.264,9.941,M2
9.824,9.719,M2
9.58,9.712,M2
9.678,9.875,M2
10.166,9.831,M2
10.508,9.836,M2
10.41,9.972,M2
10.508,9.948,M2
10.361,10.208,M2
9.922,10.243,M2
9.873,10.166,M2
9.922,10.032,M2
9.922,9.976,M2
9.531,9.798,M2
9.482,9.626,M2
9.336,9.622,M2
9.336,9.626,M2
9.287,9.651,M2
9.238,9.882,M2
9.141,9.987,M2
9.141,10.012,M2
9.189,10.009,M2
9.189,10.173,M2
9.238,10.217,M2
9.385,10.003,M2
9.58,9.849,M2
9.922,9.846,M2
9.775,9.908,M2
9.775,10.43,M2
10.02,10.009,M2
9.678,10.093,M2
10.166,10.345,M2
10.41,10.203,M2
10.557,10.616,M2
10.557,10.336,M2
10.752,10.305,M2
11.143,10.28,M2
11.338,9.717,M2
11.387,9.822,M2
10.996,9.721,M2
10.996,9.732,M2
10.996,9.802,M2
11.143,9.901,M2
11.191,10.124,M2
11.143,10.056,M2
11.338,10.28,M2
11.289,10.23,M2
11.143,10.162,M2
10.996,10.241,M2
10.996,10.129,M2
10.85,10.009,M2
11.094,9.992,M2
11.191,9.84,M2
12.412,10.098,M2
12.998,10.591,M2
12.021,10.596,M2
11.191,10.552,M2
10.947,10.175,M2
10.361,10.047,M2
10.605,10.135,M2
10.557,10.477,M2
10.898,10.673,M2
10.996,10.675,M2
11.24,10.763,M2
10.801,10.223,M2
10.801,10.027,M2
10.654,10.032,M2
10.947,10.84,M2
11.045,10.415,M2
11.191,10.831,M2
11.24,10.294,M2
10.752,10.045,M2
10.752,9.955,M2
10.947,10.571,M2
11.289,10.84,M2
11.484,10.869,M2
11.436,10.898,M2
11.143,11.01,M2
11.191,10.856,M2
11.289,10.712,M2
11.191,10.695,M2
11.094,10.578,M2
11.729,10.281,M2
11.533,10.688,M2
11.143,10.783,M2
11.191,10.73,M2
11.338,10.776,M2
11.289,11.175,M2
11.191,11.085,M2
10.947,10.792,M2
11.436,10.913,M2
11.094,10.768,M2
10.947,10.827,M2
10.947,10.765,M2
10.703,10.618,M2
10.85,10.64,M2
10.801,10.719,M2
10.361,10.723,M2
10.752,11.18,M2
10.85,11.261,M2
10.41,11.497,M2
9.775,11.365,M2
9.678,11.303,M2
9.336,10.992,M2
9.971,11.146,M2
9.922,11.462,M2
10.605,10.906,M2
11.094,11.567,M2
10.947,11.917,M2
10.947,12.026,M2
10.85,11.895,M2
10.752,11.845,M2
10.508,11.618,M2
10.313,11.039,M2
9.922,10.865,M2
10.459,11.021,M2
10.41,11.259,M2
10.166,11.186,M2
10.361,11.087,M2
11.924,10.995,M2
11.094,11.144,M2
11.24,11.567,M2
11.729,11.519,M2
11.338,11.572,M2
11.631,11.636,M2
11.387,11.715,M2
11.338,11.32,M2
10.85,11.001,M2
10.02,10.886,M2
10.215,10.878,M2
10.996,10.887,M2
11.289,11.472,M2
11.289,11.479,M2
11.191,11.327,M2
11.143,11.298,M2
10.752,11.301,M2
10.85,11.318,M2
10.947,11.155,M2
10.752,10.999,M2
10.898,10.79,M2
10.508,10.664,M2
10.947,10.538,M2
10.898,10.919,M2
10.801,11.028,M2
10.898,11.312,M2
11.045,11.292,M2
11.289,11.215,M2
11.387,11.166,M2
11.484,11.032,M2
11.436,10.461,M2
11.24,10.054,M2
11.387,10.197,M2
11.338,10.241,M2
11.387,10.071,M2
11.484,10.331,M2
11.484,10.351,M2
11.289,10.477,M2
11.533,10.492,M2
11.289,10.501,M2
11.191,10.496,M2
11.143,10.494,M2
10.996,10.525,M2
10.947,10.474,M2
10.752,10.433,M2
10.654,10.41,M2
10.752,10.448,M2
10.996,10.583,M2
11.631,10.624,M2
11.436,10.682,M2
11.875,10.653,M2
12.363,10.706,M2
12.168,10.789,M2
12.168,10.779,M2
11.777,10.814,M2
11.924,10.789,M2
11.875,10.77,M2
11.436,10.836,M2
11.631,10.818,M2
11.582,10.781,M2
11.533,10.781,M2
11.533,10.794,M2
11.484,10.776,M2
11.143,10.768,M2
10.996,10.756,M2
10.947,10.756,M2
11.045,10.75,M2
10.898,10.768,M2
10.801,10.772,M2
11.143,10.781,M2
11.191,10.783,M2
11.143,10.807,M2
11.729,11.082,M2
11.387,11.14,M2
12.803,11.224,M2
11.973,11.232,M2
12.021,11.404,M2
12.168,11.094,M2
10.508,11.252,M2
11.631,11.202,M2
11.436,11.303,M2
11.582,11.241,M2
11.631,11.245,M2
11.24,11.162,M2
10.996,11.146,M2
10.898,11.063,M2
10.654,11.008,M2
10.313,10.931,M2
9.873,10.889,M2
9.727,10.948,M2
9.873,10.93,M2
10.166,10.948,M2
10.361,10.959,M2
10.508,11.017,M2
10.947,11.071,M2
11.094,11.078,M2
11.24,11.043,M2
11.484,11.03,M2
11.484,10.999,M2
11.338,10.953,M2
11.094,10.992,M2
11.338,11.025,M2
11.631,11.01,M2
11.338,10.931,M2
11.045,10.961,M2
11.582,10.937,M2
11.387,10.878,M2
11.533,10.959,M2
11.484,10.886,M2
11.484,10.933,M2
11.729,10.906,M2
11.68,10.862,M2
12.021,10.876,M2
11.875,10.904,M2
11.973,10.897,M2
11.973,10.864,M2
12.07,10.805,M2
11.973,10.8,M2
12.119,10.854,M2
12.461,11.008,M2
12.803,11.021,M2
13.291,11.144,M2
12.705,11.197,M2
13.145,11.125,M2
14.072,11.16,M2
13.926,10.895,M2
13.193,11.191,M2
12.803,11.14,M2
12.656,10.988,M2
12.949,10.847,M2
12.803,10.928,M2
12.07,11.208,M2
11.875,11.146,M2
11.533,10.823,M2
11.533,10.726,M2
11.191,10.497,M2
11.436,10.159,M2
11.338,10.208,M2
11.387,10.377,M2
11.484,11.076,M2
11.729,10.831,M2
11.582,11.032,M2
11.68,11.47,M2
9.971,11.565,M2
10.313,11.591,M2
10.41,10.997,M2
10.85,10.701,M2
10.166,10.961,M2
9.775,11.184,M2
10.068,10.854,M2
10.801,10.807,M2
10.996,11.501,M2
11.045,11.671,M2
10.215,10.703,M2
10.508,10.88,M2
10.41,11.197,M2
10.654,11.68,M2
10.557,11.554,M2
10.605,10.966,M2
10.557,10.254,M2
10.605,10.313,M2
10.996,10.269,M2
11.094,10.446,M2
11.631,10.864,M2
10.703,10.803,M2
10.898,10.812,M2
10.996,10.856,M2
11.387,10.856,M2
11.68,10.895,M2
11.582,10.38,M2
11.924,10.424,M2
11.875,10.453,M2
12.021,10.433,M2
11.826,10.358,M2
12.461,10.261,M2
12.51,10.228,M2
12.07,10.986,M2
11.973,10.946,M2
11.875,11.087,M2
11.68,10.941,M2
11.533,10.679,M2
11.094,10.267,M2
11.24,10.36,M2
11.094,10.395,M2
11.289,10.382,M2
11.338,10.334,M2
11.191,10.261,M2
11.582,10.464,M2
11.338,10.541,M2
11.24,10.338,M2
11.436,10.276,M2
11.68,10.259,M2
11.387,10.25,M2
11.826,10.269,M2
11.68,10.373,M2
11.777,10.459,M2
11.68,10.459,M2
11.631,10.296,M2
11.436,10.226,M2
11.24,10.197,M2
10.898,10.166,M2
10.898,10.12,M2
10.947,10.128,M2
11.045,10.144,M2
11.68,10.184,M2
11.582,10.217,M2
11.729,10.245,M2
11.582,10.276,M2
11.631,10.259,M2
11.338,10.239,M2
11.143,10.179,M2
11.191,10.133,M2
11.143,10.128,M2
11.094,10.146,M2
11.143,10.139,M2
10.947,10.148,M2
10.996,10.203,M2
10.801,10.285,M2
10.313,10.283,M2
10.605,10.543,M2
10.703,10.567,M2
10.605,10.532,M2
10.41,10.305,M2
10.703,10.201,M2
10.898,10.139,M2
11.436,10.14,M2
11.436,10.146,M2
11.436,10.14,M2
11.582,10.159,M2
11.24,10.254,M2
11.143,10.269,M2
11.387,10.303,M2
11.387,10.322,M2
11.289,10.538,M2
11.436,10.32,M2
11.24,10.307,M2
11.289,10.208,M2
11.484,10.193,M2
11.631,10.197,M2
11.777,10.232,M2
12.021,10.281,M2
12.119,10.329,M2
12.412,10.375,M2
12.412,10.446,M2
11.777,10.45,M2
11.631,10.393,M2
11.533,10.302,M2
11.436,10.193,M2
11.191,10.21,M2
10.996,10.208,M2
10.703,10.214,M2
10.557,10.237,M2
12.168,11.821,M2
12.412,11.781,M2
12.07,11.794,M2
12.021,11.589,M2
12.461,11.415,M2
12.803,11.424,M2
12.705,11.902,M2
12.559,11.757,M2
12.119,11.642,M2
11.777,11.561,M2
11.582,11.342,M2
11.289,11.27,M2
11.045,11.365,M2
11.338,11.36,M2
11.387,10.944,M2
11.68,10.944,M2
12.168,11.193,M2
12.314,11.614,M2
12.656,11.774,M2
12.656,11.845,M2
12.9,11.717,M2
12.949,11.814,M2
12.949,11.805,M2
13.779,11.658,M2
13.535,11.367,M2
13.438,11.689,M2
13.633,11.889,M2
13.193,11.81,M2
13.096,11.763,M2
12.754,11.867,M2
12.461,11.968,M2
12.217,11.9,M2
12.266,11.84,M2
12.217,11.748,M2
12.461,11.675,M2
12.217,11.603,M2
12.266,11.483,M2
12.217,11.691,M2
12.07,11.755,M2
12.119,11.583,M2
12.998,11.514,M2
13.242,11.486,M2
12.803,11.884,M2
13.096,11.981,M2
13.584,11.995,M2
13.828,11.992,M2
14.023,12.045,M2
14.121,12.03,M2
14.316,11.682,M2
13.877,11.587,M2
13.486,11.512,M2
13.193,11.462,M2
12.363,11.51,M2
12.021,11.792,M2
11.777,12.03,M2
11.289,11.966,M2
11.045,11.525,M2
10.752,11.263,M2
10.557,11.153,M2
10.459,11.014,M2
10.41,10.906,M2
10.654,11.115,M2
11.387,11.146,M2
11.631,11.142,M2
11.826,11.55,M2
12.021,11.618,M2
12.119,11.014,M2
12.266,11.331,M2
11.729,11.495,M2
11.924,11.58,M2
11.826,11.656,M2
11.484,11.089,M2
11.68,11.559,M2
12.314,11.995,M2
11.387,12.056,M2
11.289,12.025,M2
11.289,11.777,M2
11.631,11.314,M2
11.436,11.082,M2
11.24,11.027,M2
11.191,11.162,M2
11.045,10.975,M2
11.094,10.776,M2
11.045,11.413,M2
11.094,11.867,M2
11.143,11.827,M2
11.24,11.594,M2
11.24,12.122,M2
11.436,12.12,M2
11.777,11.871,M2
11.826,11.852,M2
11.924,11.891,M2
11.924,12.008,M2
11.68,11.563,M2
11.631,11.592,M2
11.826,12.241,M2
11.973,12.008,M2
11.68,11.618,M2
11.631,11.774,M2
11.094,11.803,M2
10.752,11.651,M2
10.605,11.667,M2
10.41,10.995,M2
10.361,11.087,M2
10.215,11.125,M2
10.459,10.97,M2
10.508,11.05,M2
11.24,11.684,M2
10.947,11.931,M2
10.947,11.876,M2
10.605,11.664,M2
10.557,11.563,M2
10.361,11.658,M2
10.703,11.984,M2
10.703,11.444,M2
10.654,11.298,M2
11.289,11.656,M2
11.289,11.347,M2
11.191,11.221,M2
10.85,11.642,M2
11.094,11.589,M2
10.898,11.466,M2
10.703,11.49,M2
10.508,11.55,M2
10.41,11.111,M2
10.313,11.153,M2
10.313,11.147,M2
10.02,11.1,M2
10.166,10.834,M2
10.361,10.9,M2
10.703,11.19,M2
10.361,11.285,M2
10.459,11.332,M2
10.996,11.349,M2
9.482,11.316,M2
9.141,10.88,M2
9.873,11.276,M2
9.971,11.314,M2
10.264,11.329,M2
10.117,11.065,M2
10.654,10.774,M2
10.557,11.151,M2
10.654,10.893,M2
10.557,10.964,M2
10.801,10.966,M2
10.703,10.939,M2
10.557,11.19,M2
10.215,11.343,M2
9.971,10.767,M2
10.068,11.129,M2
9.922,11.041,M2
9.971,10.867,M2
10.02,10.598,M2
10.264,10.732,M2
10.557,10.822,M2
11.191,11.01,M2
11.436,11.127,M2
11.631,11.136,M2
11.68,11.468,M2
11.777,11.537,M2
11.24,11.168,M2
11.143,11.151,M2
11.143,11.155,M2
11.143,10.942,M2
11.143,10.911,M2
11.045,11.188,M2
10.459,11.133,M2
9.824,11.111,M2
9.824,11.131,M2
10.264,11.129,M2
10.459,10.975,M2
10.508,11.072,M2
10.508,10.562,M2
10.801,10.613,M2
10.801,11.076,M2
10.801,10.728,M2
10.752,10.834,M2
10.996,11.016,M2
11.191,11.025,M2
11.289,11.166,M2
11.924,11.6,M2
12.412,11.411,M2
12.803,11.971,M2
13.389,11.689,M2
12.656,11.896,M2
12.998,12.061,M2
12.021,11.876,M2
11.582,10.84,M2
11.191,11.536,M2
11.387,11.453,M2
11.045,11.583,M2
10.801,11.516,M2
10.801,11.384,M2
10.654,11.523,M2
11.045,11.774,M2
11.191,11.873,M2
11.338,11.818,M2
11.191,11.856,M2
11.436,11.948,M2
11.68,11.968,M2
11.729,11.708,M2
11.533,11.481,M2
11.387,11.592,M2
11.24,11.459,M2
11.582,11.05,M2
11.484,11.202,M2
11.484,12.449,M2
11.777,12.215,M2
11.826,12.252,M2
11.875,12.133,M2
11.924,11.814,M2
11.777,12.323,M2
11.777,11.514,M2
11.24,11.01,M2
11.24,10.986,M2
11.289,10.911,M2
11.631,11.032,M2
11.533,11.477,M2
11.729,12.305,M2
11.826,12.297,M2
11.729,12.149,M2
11.973,12.063,M2
11.924,11.803,M2
11.582,11.409,M2
11.631,10.952,M2
11.68,10.757,M2
11.68,10.854,M2
11.631,10.867,M2
11.68,10.995,M2
12.266,11.34,M2
12.412,11.301,M2
12.754,11.885,M2
13.242,11.624,M2
13.438,11.316,M2
12.852,11.094,M2
12.656,10.911,M2
12.314,10.84,M2
11.729,10.825,M2
11.436,10.823,M2
11.289,10.745,M2
11.338,10.708,M2
11.387,10.567,M2
11.338,10.554,M2
11.338,10.562,M2
11.436,10.571,M2
11.582,10.682,M2
11.777,10.644,M2
11.826,10.789,M2
11.826,10.889,M2
11.826,10.816,M2
12.07,10.867,M2
11.973,10.856,M2
12.119,10.869,M2
12.314,10.807,M2
12.461,10.657,M2
12.51,10.673,M2
12.51,10.719,M2
12.021,10.739,M2
12.217,10.714,M2
11.973,10.86,M2
11.777,10.889,M2
11.582,10.928,M2
11.631,10.926,M2
11.484,10.922,M2
11.24,10.876,M2
10.996,10.765,M2
10.801,10.649,M2
10.557,10.741,M2
10.557,10.833,M2
10.752,10.774,M2
10.85,10.844,M2
11.045,10.922,M2
11.045,10.944,M2
10.898,10.961,M2
10.703,10.952,M2
10.898,10.955,M2
11.191,10.911,M2
11.289,10.939,M2
11.484,10.898,M2
11.582,10.869,M2
11.484,10.886,M2
11.436,10.939,M2
11.338,10.913,M2
11.289,10.917,M2
11.24,10.959,M2
11.191,10.961,M2
11.143,10.955,M2
11.289,10.959,M2
11.436,10.933,M2
11.387,10.92,M2
11.582,10.904,M2
11.484,10.898,M2
11.484,10.963,M2
11.826,11.136,M2
11.973,11.186,M2
12.949,11.276,M2
12.412,11.325,M2
12.07,11.823,M2
12.07,11.29,M2
11.973,11.66,M2
11.826,11.744,M2
11.875,12.105,M2
11.729,11.653,M2
11.582,11.752,M2
11.387,11.321,M2
11.143,11.508,M2
11.094,11.583,M2
10.996,11.627,M2
10.752,11.331,M2
10.459,11.323,M2
10.996,11.488,M2
11.484,11.466,M2
12.754,11.195,M2
11.729,11.541,M2
11.826,11.53,M2
12.168,11.175,M2
12.119,11.409,M2
12.559,11.629,M2
12.754,11.732,M2
12.705,11.92,M2
12.656,12.541,M2
12.754,11.955,M2
12.656,12.415,M2
12.656,12.321,M2
12.803,12.321,M2
13.193,12.217,M2
13.096,12.16,M2
12.803,12.017,M2
12.705,11.854,M2
12.656,11.715,M2
12.363,11.591,M2
12.363,11.62,M2
12.607,11.609,M2
12.559,11.622,M2
12.705,11.385,M2
12.754,11.338,M2
12.852,11.616,M2
12.9,12.59,M2
13.291,12.548,M2
13.389,12.405,M2
13.73,12.114,M2
13.828,11.946,M2
13.73,11.801,M2
14.609,11.843,M2
14.414,11.869,M2
14.365,12.129,M2
14.219,12.103,M2
14.023,12.318,M2
13.633,12.398,M2
13.389,12.266,M2
13.145,12.197,M2
13.047,12.114,M2
12.705,12.012,M2
12.363,11.926,M2
12.412,11.841,M2
12.217,11.748,M2
12.314,11.733,M2
12.07,11.774,M2
11.777,12.092,M2
11.68,11.807,M2
11.826,11.997,M2
12.314,12.079,M2
13.047,12.155,M2
12.998,12.372,M2
13.389,12.563,M2
13.877,12.501,M2
14.219,12.636,M2
13.779,12.643,M2
13.828,12.654,M2
13.926,12.656,M2
13.633,12.702,M2
13.291,12.896,M2
13.193,12.891,M2
12.998,12.852,M2
12.9,12.779,M2
12.949,12.48,M2
12.949,12.301,M2
12.998,12.314,M2
13.096,12.294,M2
13.047,12.134,M2
13.193,12.354,M2
13.389,12.684,M2
13.389,12.896,M2
13.682,12.883,M2
13.486,12.9,M2
13.633,12.869,M2
13.486,12.849,M2
12.998,12.856,M2
13.34,12.296,M2
13.584,12.188,M2
13.34,12.25,M2
13.34,12.479,M2
13.193,12.599,M2
13.096,12.772,M2
13.047,12.878,M2
12.998,12.966,M2
13.096,12.96,M2
12.803,12.946,M2
12.803,12.814,M2
12.803,12.64,M2
12.803,12.594,M2
12.9,12.567,M2
13.291,12.53,M2
13.633,12.781,M2
13.633,13.01,M2
13.486,13.0,M2
14.316,12.907,M2
13.828,12.876,M2
13.73,12.946,M2
14.658,12.966,M2
13.975,12.936,M2
14.854,13.07,M2
14.512,13.123,M2
14.561,13.132,M2
14.023,13.132,M2
14.072,13.087,M2
13.633,13.021,M2
13.389,12.898,M2
13.291,12.865,M2
13.047,12.803,M2
12.705,12.845,M2
12.607,12.803,M2
12.51,12.805,M2
12.461,12.766,M2
12.754,12.834,M2
12.949,12.839,M2
13.242,12.924,M2
13.047,12.979,M2
13.779,12.962,M2
13.633,12.931,M2
13.535,12.929,M2
13.828,13.011,M2
13.779,13.019,M2
13.486,13.008,M2
12.656,12.99,M2
13.584,12.957,M2
13.145,12.925,M2
12.9,12.929,M2
13.096,12.903,M2
12.949,12.83,M2
12.705,12.856,M2
12.51,12.892,M2
12.363,12.845,M2
12.217,12.909,M2
12.266,12.867,M2
12.168,12.834,M2
12.07,12.838,M2
12.07,12.843,M2
12.07,12.836,M2
12.07,12.803,M2
12.314,12.702,M2
12.656,12.651,M2
12.949,12.698,M2
12.998,12.894,M2
12.998,13.154,M2
13.145,13.196,M2
13.145,13.16,M2
13.047,13.151,M2
12.998,13.081,M2
13.047,13.079,M2
13.047,13.09,M2
12.998,13.154,M2
12.949,13.0,M2
13.486,12.781,M2
13.389,12.744,M2
13.193,12.958,M2
