"temperature","feels_like","humidity","time","location"
21.0,19.6,17.0,"2021-01-02 02:45:00",Guest Room
21.0,20.88,66.0,"2021-01-02 02:45:00",Fernanda's Room
19.0,18.29,51.0,"2021-01-02 03:00:00",Master Room
19.0,17.43,18.0,"2021-01-02 03:00:00",Kids Room
21.0,19.6,17.0,"2021-01-02 03:00:00",Guest Room
21.0,20.88,66.0,"2021-01-02 03:00:00",Fernanda's Room
19.0,18.29,51.0,"2021-01-02 03:15:00",Master Room
19.0,17.43,18.0,"2021-01-02 03:15:00",Kids Room
21.0,19.6,17.0,"2021-01-02 03:15:00",Guest Room
20.0,19.75,65.0,"2021-01-02 03:15:00",Fernanda's Room
19.0,18.29,51.0,"2021-01-02 03:30:00",Master Room
19.0,17.43,18.0,"2021-01-02 03:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 03:30:00",Guest Room
20.0,19.75,65.0,"2021-01-02 03:30:00",Fernanda's Room
19.0,18.29,51.0,"2021-01-02 03:45:00",Master Room
19.0,17.43,18.0,"2021-01-02 03:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 03:45:00",Guest Room
20.0,19.78,66.0,"2021-01-02 03:45:00",Fernanda's Room
19.0,18.26,50.0,"2021-01-02 04:00:00",Master Room
19.0,17.43,18.0,"2021-01-02 04:00:00",Kids Room
20.0,18.53,18.0,"2021-01-02 04:00:00",Guest Room
20.0,19.78,66.0,"2021-01-02 04:00:00",Fernanda's Room
19.0,18.29,51.0,"2021-01-02 04:15:00",Master Room
19.0,17.43,18.0,"2021-01-02 04:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 04:15:00",Guest Room
20.0,19.78,66.0,"2021-01-02 04:15:00",Fernanda's Room
19.0,18.34,53.0,"2021-01-02 04:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 04:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 04:30:00",Guest Room
20.0,19.78,66.0,"2021-01-02 04:30:00",Fernanda's Room
19.0,18.31,52.0,"2021-01-02 04:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 04:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 04:45:00",Guest Room
20.0,19.78,66.0,"2021-01-02 04:45:00",Fernanda's Room
18.0,17.19,51.0,"2021-01-02 05:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 05:00:00",Kids Room
20.0,18.53,18.0,"2021-01-02 05:00:00",Guest Room
20.0,19.78,66.0,"2021-01-02 05:00:00",Fernanda's Room
18.0,17.19,51.0,"2021-01-02 05:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 05:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 05:15:00",Guest Room
19.0,18.68,66.0,"2021-01-02 05:15:00",Fernanda's Room
18.0,17.21,52.0,"2021-01-02 05:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 05:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 05:30:00",Guest Room
19.0,18.68,66.0,"2021-01-02 05:30:00",Fernanda's Room
18.0,17.24,53.0,"2021-01-02 05:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 05:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 05:45:00",Guest Room
19.0,18.68,66.0,"2021-01-02 05:45:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-02 06:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 06:00:00",Kids Room
20.0,18.53,18.0,"2021-01-02 06:00:00",Guest Room
19.0,18.68,66.0,"2021-01-02 06:00:00",Fernanda's Room
18.0,17.24,53.0,"2021-01-02 06:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 06:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 06:15:00",Guest Room
19.0,18.7,67.0,"2021-01-02 06:15:00",Fernanda's Room
18.0,17.19,51.0,"2021-01-02 06:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 06:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 06:30:00",Guest Room
19.0,18.7,67.0,"2021-01-02 06:30:00",Fernanda's Room
18.0,17.19,51.0,"2021-01-02 06:45:00",Master Room
19.0,17.43,18.0,"2021-01-02 06:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 06:45:00",Guest Room
20.0,19.75,65.0,"2021-01-02 06:45:00",Fernanda's Room
18.0,17.21,52.0,"2021-01-02 07:00:00",Master Room
19.0,17.43,18.0,"2021-01-02 07:00:00",Kids Room
21.0,19.6,17.0,"2021-01-02 07:00:00",Guest Room
20.0,19.75,65.0,"2021-01-02 07:00:00",Fernanda's Room
18.0,17.16,50.0,"2021-01-02 07:15:00",Master Room
19.0,17.43,18.0,"2021-01-02 07:15:00",Kids Room
21.0,19.6,17.0,"2021-01-02 07:15:00",Guest Room
20.0,19.75,65.0,"2021-01-02 07:15:00",Fernanda's Room
18.0,17.19,51.0,"2021-01-02 07:30:00",Master Room
19.0,17.43,18.0,"2021-01-02 07:30:00",Kids Room
21.0,19.6,17.0,"2021-01-02 07:30:00",Guest Room
20.0,19.75,65.0,"2021-01-02 07:30:00",Fernanda's Room
18.0,17.16,50.0,"2021-01-02 07:45:00",Master Room
19.0,17.43,18.0,"2021-01-02 07:45:00",Kids Room
21.0,19.6,17.0,"2021-01-02 07:45:00",Guest Room
20.0,19.78,66.0,"2021-01-02 07:45:00",Fernanda's Room
18.0,17.13,49.0,"2021-01-02 08:00:00",Master Room
19.0,17.43,18.0,"2021-01-02 08:00:00",Kids Room
20.0,18.53,18.0,"2021-01-02 08:00:00",Guest Room
20.0,19.78,66.0,"2021-01-02 08:00:00",Fernanda's Room
18.0,17.19,51.0,"2021-01-02 08:15:00",Master Room
19.0,17.43,18.0,"2021-01-02 08:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 08:15:00",Guest Room
20.0,19.78,66.0,"2021-01-02 08:15:00",Fernanda's Room
18.0,17.24,53.0,"2021-01-02 08:30:00",Master Room
19.0,17.43,18.0,"2021-01-02 08:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 08:30:00",Guest Room
20.0,19.78,66.0,"2021-01-02 08:30:00",Fernanda's Room
18.0,17.24,53.0,"2021-01-02 08:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 08:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 08:45:00",Guest Room
19.0,18.68,66.0,"2021-01-02 08:45:00",Fernanda's Room
18.0,17.24,53.0,"2021-01-02 09:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 09:00:00",Kids Room
20.0,18.53,18.0,"2021-01-02 09:00:00",Guest Room
19.0,18.68,66.0,"2021-01-02 09:00:00",Fernanda's Room
18.0,17.21,52.0,"2021-01-02 09:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 09:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 09:15:00",Guest Room
19.0,18.68,66.0,"2021-01-02 09:15:00",Fernanda's Room
18.0,17.13,49.0,"2021-01-02 09:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 09:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 09:30:00",Guest Room
19.0,18.68,66.0,"2021-01-02 09:30:00",Fernanda's Room
18.0,17.19,51.0,"2021-01-02 09:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 09:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 09:45:00",Guest Room
19.0,18.7,67.0,"2021-01-02 09:45:00",Fernanda's Room
18.0,17.16,50.0,"2021-01-02 10:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 10:00:00",Kids Room
20.0,18.53,18.0,"2021-01-02 10:00:00",Guest Room
19.0,18.7,67.0,"2021-01-02 10:00:00",Fernanda's Room
18.0,17.16,50.0,"2021-01-02 10:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 10:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 10:15:00",Guest Room
19.0,18.7,67.0,"2021-01-02 10:15:00",Fernanda's Room
18.0,17.11,48.0,"2021-01-02 10:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 10:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 10:30:00",Guest Room
19.0,18.68,66.0,"2021-01-02 10:30:00",Fernanda's Room
18.0,17.13,49.0,"2021-01-02 10:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 10:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 10:45:00",Guest Room
19.0,18.68,66.0,"2021-01-02 10:45:00",Fernanda's Room
18.0,17.11,48.0,"2021-01-02 11:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 11:00:00",Kids Room
20.0,18.53,18.0,"2021-01-02 11:00:00",Guest Room
19.0,18.68,66.0,"2021-01-02 11:00:00",Fernanda's Room
18.0,17.13,49.0,"2021-01-02 11:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 11:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 11:15:00",Guest Room
19.0,18.68,66.0,"2021-01-02 11:15:00",Fernanda's Room
18.0,17.11,48.0,"2021-01-02 11:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 11:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 11:30:00",Guest Room
19.0,18.68,66.0,"2021-01-02 11:30:00",Fernanda's Room
18.0,17.08,47.0,"2021-01-02 11:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 11:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 11:45:00",Guest Room
19.0,18.68,66.0,"2021-01-02 11:45:00",Fernanda's Room
17.0,15.93,45.0,"2021-01-02 12:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 12:00:00",Kids Room
20.0,18.53,18.0,"2021-01-02 12:00:00",Guest Room
19.0,18.68,66.0,"2021-01-02 12:00:00",Fernanda's Room
17.0,15.93,45.0,"2021-01-02 12:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 12:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 12:15:00",Guest Room
19.0,18.68,66.0,"2021-01-02 12:15:00",Fernanda's Room
17.0,15.93,45.0,"2021-01-02 12:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 12:30:00",Kids Room
19.0,17.43,18.0,"2021-01-02 12:30:00",Guest Room
19.0,18.68,66.0,"2021-01-02 12:30:00",Fernanda's Room
17.0,15.96,46.0,"2021-01-02 12:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 12:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 12:45:00",Guest Room
19.0,18.68,66.0,"2021-01-02 12:45:00",Fernanda's Room
17.0,15.93,45.0,"2021-01-02 13:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 13:00:00",Kids Room
20.0,18.53,18.0,"2021-01-02 13:00:00",Guest Room
19.0,18.65,65.0,"2021-01-02 13:00:00",Fernanda's Room
17.0,15.96,46.0,"2021-01-02 13:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 13:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 13:15:00",Guest Room
19.0,18.68,66.0,"2021-01-02 13:15:00",Fernanda's Room
17.0,15.96,46.0,"2021-01-02 13:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 13:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 13:30:00",Guest Room
19.0,18.68,66.0,"2021-01-02 13:30:00",Fernanda's Room
17.0,15.98,47.0,"2021-01-02 13:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 13:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 13:45:00",Guest Room
19.0,18.68,66.0,"2021-01-02 13:45:00",Fernanda's Room
17.0,15.98,47.0,"2021-01-02 14:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 14:00:00",Kids Room
20.0,18.53,18.0,"2021-01-02 14:00:00",Guest Room
19.0,18.7,67.0,"2021-01-02 14:00:00",Fernanda's Room
17.0,15.98,47.0,"2021-01-02 14:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 14:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 14:15:00",Guest Room
19.0,18.7,67.0,"2021-01-02 14:15:00",Fernanda's Room
17.0,15.98,47.0,"2021-01-02 14:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 14:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 14:30:00",Guest Room
19.0,18.7,67.0,"2021-01-02 14:30:00",Fernanda's Room
17.0,15.98,47.0,"2021-01-02 14:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 14:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 14:45:00",Guest Room
19.0,18.65,65.0,"2021-01-02 14:45:00",Fernanda's Room
17.0,16.01,48.0,"2021-01-02 15:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 15:00:00",Kids Room
20.0,18.53,18.0,"2021-01-02 15:00:00",Guest Room
19.0,18.68,66.0,"2021-01-02 15:00:00",Fernanda's Room
17.0,16.01,48.0,"2021-01-02 15:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 15:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 15:15:00",Guest Room
19.0,18.68,66.0,"2021-01-02 15:15:00",Fernanda's Room
17.0,16.03,49.0,"2021-01-02 15:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 15:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 15:30:00",Guest Room
19.0,18.7,67.0,"2021-01-02 15:30:00",Fernanda's Room
17.0,16.03,49.0,"2021-01-02 15:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 15:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 15:45:00",Guest Room
19.0,18.7,67.0,"2021-01-02 15:45:00",Fernanda's Room
17.0,16.03,49.0,"2021-01-02 16:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 16:00:00",Kids Room
20.0,18.53,18.0,"2021-01-02 16:00:00",Guest Room
19.0,18.68,66.0,"2021-01-02 16:00:00",Fernanda's Room
17.0,16.03,49.0,"2021-01-02 16:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 16:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 16:15:00",Guest Room
19.0,18.68,66.0,"2021-01-02 16:15:00",Fernanda's Room
17.0,16.03,49.0,"2021-01-02 16:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 16:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 16:30:00",Guest Room
19.0,18.65,65.0,"2021-01-02 16:30:00",Fernanda's Room
17.0,16.06,50.0,"2021-01-02 16:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 16:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 16:45:00",Guest Room
19.0,18.65,65.0,"2021-01-02 16:45:00",Fernanda's Room
17.0,16.09,51.0,"2021-01-02 17:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 17:00:00",Kids Room
20.0,18.53,18.0,"2021-01-02 17:00:00",Guest Room
19.0,18.65,65.0,"2021-01-02 17:00:00",Fernanda's Room
17.0,16.09,51.0,"2021-01-02 17:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 17:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 17:15:00",Guest Room
19.0,18.65,65.0,"2021-01-02 17:15:00",Fernanda's Room
17.0,16.06,50.0,"2021-01-02 17:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 17:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 17:30:00",Guest Room
19.0,18.68,66.0,"2021-01-02 17:30:00",Fernanda's Room
17.0,16.06,50.0,"2021-01-02 17:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 17:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 17:45:00",Guest Room
19.0,18.68,66.0,"2021-01-02 17:45:00",Fernanda's Room
17.0,16.09,51.0,"2021-01-02 18:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 18:00:00",Kids Room
20.0,18.53,18.0,"2021-01-02 18:00:00",Guest Room
19.0,18.68,66.0,"2021-01-02 18:00:00",Fernanda's Room
17.0,16.09,51.0,"2021-01-02 18:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 18:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 18:15:00",Guest Room
19.0,18.65,65.0,"2021-01-02 18:15:00",Fernanda's Room
17.0,16.06,50.0,"2021-01-02 18:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 18:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 18:30:00",Guest Room
19.0,18.65,65.0,"2021-01-02 18:30:00",Fernanda's Room
17.0,16.06,50.0,"2021-01-02 18:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 18:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 18:45:00",Guest Room
19.0,18.65,65.0,"2021-01-02 18:45:00",Fernanda's Room
17.0,16.06,50.0,"2021-01-02 19:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 19:00:00",Kids Room
20.0,18.53,18.0,"2021-01-02 19:00:00",Guest Room
19.0,18.65,65.0,"2021-01-02 19:00:00",Fernanda's Room
17.0,16.06,50.0,"2021-01-02 19:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 19:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 19:15:00",Guest Room
18.0,17.55,65.0,"2021-01-02 19:15:00",Fernanda's Room
17.0,16.06,50.0,"2021-01-02 19:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 19:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 19:30:00",Guest Room
18.0,17.55,65.0,"2021-01-02 19:30:00",Fernanda's Room
16.0,14.88,47.0,"2021-01-02 19:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 19:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 19:45:00",Guest Room
19.0,18.63,64.0,"2021-01-02 19:45:00",Fernanda's Room
16.0,14.88,47.0,"2021-01-02 20:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 20:00:00",Kids Room
21.0,19.6,17.0,"2021-01-02 20:00:00",Guest Room
19.0,18.63,64.0,"2021-01-02 20:00:00",Fernanda's Room
16.0,14.88,47.0,"2021-01-02 20:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 20:15:00",Kids Room
21.0,19.6,17.0,"2021-01-02 20:15:00",Guest Room
19.0,18.63,64.0,"2021-01-02 20:15:00",Fernanda's Room
16.0,14.86,46.0,"2021-01-02 20:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 20:30:00",Kids Room
21.0,19.6,17.0,"2021-01-02 20:30:00",Guest Room
19.0,18.63,64.0,"2021-01-02 20:30:00",Fernanda's Room
16.0,14.86,46.0,"2021-01-02 20:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 20:45:00",Kids Room
21.0,19.6,17.0,"2021-01-02 20:45:00",Guest Room
19.0,18.65,65.0,"2021-01-02 20:45:00",Fernanda's Room
16.0,14.86,46.0,"2021-01-02 21:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 21:00:00",Kids Room
21.0,19.6,17.0,"2021-01-02 21:00:00",Guest Room
19.0,18.65,65.0,"2021-01-02 21:00:00",Fernanda's Room
16.0,14.88,47.0,"2021-01-02 21:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 21:15:00",Kids Room
21.0,19.6,17.0,"2021-01-02 21:15:00",Guest Room
19.0,18.65,65.0,"2021-01-02 21:15:00",Fernanda's Room
16.0,14.86,46.0,"2021-01-02 21:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 21:30:00",Kids Room
21.0,19.6,17.0,"2021-01-02 21:30:00",Guest Room
19.0,18.65,65.0,"2021-01-02 21:30:00",Fernanda's Room
16.0,14.86,46.0,"2021-01-02 21:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 21:45:00",Kids Room
21.0,19.6,17.0,"2021-01-02 21:45:00",Guest Room
19.0,18.65,65.0,"2021-01-02 21:45:00",Fernanda's Room
16.0,14.83,45.0,"2021-01-02 22:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 22:00:00",Kids Room
21.0,19.6,17.0,"2021-01-02 22:00:00",Guest Room
19.0,18.63,64.0,"2021-01-02 22:00:00",Fernanda's Room
16.0,14.83,45.0,"2021-01-02 22:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 22:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 22:15:00",Guest Room
18.0,17.58,66.0,"2021-01-02 22:15:00",Fernanda's Room
16.0,14.83,45.0,"2021-01-02 22:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 22:30:00",Kids Room
20.0,18.53,18.0,"2021-01-02 22:30:00",Guest Room
18.0,17.55,65.0,"2021-01-02 22:30:00",Fernanda's Room
16.0,14.83,45.0,"2021-01-02 22:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 22:45:00",Kids Room
20.0,18.53,18.0,"2021-01-02 22:45:00",Guest Room
18.0,17.55,65.0,"2021-01-02 22:45:00",Fernanda's Room
16.0,14.8,44.0,"2021-01-02 23:00:00",Master Room
18.0,16.35,19.0,"2021-01-02 23:00:00",Kids Room
21.0,19.6,17.0,"2021-01-02 23:00:00",Guest Room
18.0,17.55,65.0,"2021-01-02 23:00:00",Fernanda's Room
16.0,14.8,44.0,"2021-01-02 23:15:00",Master Room
18.0,16.35,19.0,"2021-01-02 23:15:00",Kids Room
20.0,18.53,18.0,"2021-01-02 23:15:00",Guest Room
18.0,17.58,66.0,"2021-01-02 23:15:00",Fernanda's Room
15.0,13.76,46.0,"2021-01-02 23:30:00",Master Room
18.0,16.35,19.0,"2021-01-02 23:30:00",Kids Room
21.0,19.6,17.0,"2021-01-02 23:30:00",Guest Room
18.0,17.58,66.0,"2021-01-02 23:30:00",Fernanda's Room
15.0,13.86,50.0,"2021-01-02 23:45:00",Master Room
18.0,16.35,19.0,"2021-01-02 23:45:00",Kids Room
21.0,19.6,17.0,"2021-01-02 23:45:00",Guest Room
18.0,17.58,66.0,"2021-01-02 23:45:00",Fernanda's Room
15.0,13.91,52.0,"2021-01-03 00:00:00",Master Room
18.0,16.35,19.0,"2021-01-03 00:00:00",Kids Room
21.0,19.6,17.0,"2021-01-03 00:00:00",Guest Room
18.0,17.6,67.0,"2021-01-03 00:00:00",Fernanda's Room
15.0,13.91,52.0,"2021-01-03 00:15:00",Master Room
18.0,16.35,19.0,"2021-01-03 00:15:00",Kids Room
21.0,19.6,17.0,"2021-01-03 00:15:00",Guest Room
19.0,18.7,67.0,"2021-01-03 00:15:00",Fernanda's Room
18.0,16.35,19.0,"2021-01-03 00:30:00",Kids Room
21.0,19.6,17.0,"2021-01-03 00:30:00",Guest Room
19.0,18.7,67.0,"2021-01-03 00:30:00",Fernanda's Room
15.0,13.97,54.0,"2021-01-03 01:00:04.560000000",Master Room
18.0,16.35,19.0,"2021-01-03 01:00:04.560000000",Kids Room
21.0,19.6,17.0,"2021-01-03 01:00:04.560000000",Guest Room
19.0,18.7,67.0,"2021-01-03 01:00:04.560000000",Fernanda's Room
16.0,15.14,57.0,"2021-01-03 01:15:00",Master Room
18.0,16.35,19.0,"2021-01-03 01:15:00",Kids Room
21.0,19.6,17.0,"2021-01-03 01:15:00",Guest Room
19.0,18.73,68.0,"2021-01-03 01:15:00",Fernanda's Room
16.0,15.12,56.0,"2021-01-03 01:30:00",Master Room
18.0,16.35,19.0,"2021-01-03 01:30:00",Kids Room
21.0,19.6,17.0,"2021-01-03 01:30:00",Guest Room
19.0,18.7,67.0,"2021-01-03 01:30:00",Fernanda's Room
16.0,15.17,58.0,"2021-01-03 01:45:00",Master Room
18.0,16.35,19.0,"2021-01-03 01:45:00",Kids Room
21.0,19.6,17.0,"2021-01-03 01:45:00",Guest Room
19.0,18.7,67.0,"2021-01-03 01:45:00",Fernanda's Room
16.0,15.17,58.0,"2021-01-03 02:00:00",Master Room
18.0,16.35,19.0,"2021-01-03 02:00:00",Kids Room
21.0,19.6,17.0,"2021-01-03 02:00:00",Guest Room
19.0,18.7,67.0,"2021-01-03 02:00:00",Fernanda's Room
16.0,15.17,58.0,"2021-01-03 02:15:00",Master Room
18.0,16.35,19.0,"2021-01-03 02:15:00",Kids Room
21.0,19.6,17.0,"2021-01-03 02:15:00",Guest Room
19.0,18.7,67.0,"2021-01-03 02:15:00",Fernanda's Room
16.0,15.14,57.0,"2021-01-03 02:30:00",Master Room
18.0,16.35,19.0,"2021-01-03 02:30:00",Kids Room
21.0,19.6,17.0,"2021-01-03 02:30:00",Guest Room
19.0,18.68,66.0,"2021-01-03 02:30:00",Fernanda's Room
16.0,15.14,57.0,"2021-01-03 02:45:00",Master Room
18.0,16.35,19.0,"2021-01-03 02:45:00",Kids Room
21.0,19.6,17.0,"2021-01-03 02:45:00",Guest Room
19.0,18.68,66.0,"2021-01-03 02:45:00",Fernanda's Room
16.0,15.14,57.0,"2021-01-03 03:00:00",Master Room
18.0,16.35,19.0,"2021-01-03 03:00:00",Kids Room
21.0,19.6,17.0,"2021-01-03 03:00:00",Guest Room
19.0,18.68,66.0,"2021-01-03 03:00:00",Fernanda's Room
16.0,15.09,55.0,"2021-01-03 03:15:00",Master Room
18.0,16.35,19.0,"2021-01-03 03:15:00",Kids Room
21.0,19.6,17.0,"2021-01-03 03:15:00",Guest Room
19.0,18.68,66.0,"2021-01-03 03:15:00",Fernanda's Room
16.0,15.09,55.0,"2021-01-03 03:30:00",Master Room
18.0,16.35,19.0,"2021-01-03 03:30:00",Kids Room
21.0,19.6,17.0,"2021-01-03 03:30:00",Guest Room
19.0,18.68,66.0,"2021-01-03 03:30:00",Fernanda's Room
16.0,15.09,55.0,"2021-01-03 03:45:00",Master Room
18.0,16.35,19.0,"2021-01-03 03:45:00",Kids Room
21.0,19.6,17.0,"2021-01-03 03:45:00",Guest Room
19.0,18.68,66.0,"2021-01-03 03:45:00",Fernanda's Room
15.0,13.94,53.0,"2021-01-03 04:00:00",Master Room
18.0,16.35,19.0,"2021-01-03 04:00:00",Kids Room
21.0,19.6,17.0,"2021-01-03 04:00:00",Guest Room
19.0,18.68,66.0,"2021-01-03 04:00:00",Fernanda's Room
15.0,13.91,52.0,"2021-01-03 04:15:00",Master Room
18.0,16.35,19.0,"2021-01-03 04:15:00",Kids Room
21.0,19.6,17.0,"2021-01-03 04:15:00",Guest Room
18.0,17.58,66.0,"2021-01-03 04:15:00",Fernanda's Room
15.0,13.91,52.0,"2021-01-03 04:30:00",Master Room
18.0,16.35,19.0,"2021-01-03 04:30:00",Kids Room
20.0,18.53,18.0,"2021-01-03 04:30:00",Guest Room
18.0,17.58,66.0,"2021-01-03 04:30:00",Fernanda's Room
15.0,13.89,51.0,"2021-01-03 04:45:00",Master Room
18.0,16.35,19.0,"2021-01-03 04:45:00",Kids Room
20.0,18.53,18.0,"2021-01-03 04:45:00",Guest Room
18.0,17.58,66.0,"2021-01-03 04:45:00",Fernanda's Room
15.0,13.86,50.0,"2021-01-03 05:00:00",Master Room
17.0,15.25,19.0,"2021-01-03 05:00:00",Kids Room
20.0,18.53,18.0,"2021-01-03 05:00:00",Guest Room
18.0,17.58,66.0,"2021-01-03 05:00:00",Fernanda's Room
15.0,13.81,48.0,"2021-01-03 05:15:00",Master Room
17.0,15.25,19.0,"2021-01-03 05:15:00",Kids Room
20.0,18.53,18.0,"2021-01-03 05:15:00",Guest Room
18.0,17.58,66.0,"2021-01-03 05:15:00",Fernanda's Room
15.0,13.78,47.0,"2021-01-03 05:30:00",Master Room
17.0,15.25,19.0,"2021-01-03 05:30:00",Kids Room
20.0,18.53,18.0,"2021-01-03 05:30:00",Guest Room
18.0,17.58,66.0,"2021-01-03 05:30:00",Fernanda's Room
15.0,13.81,48.0,"2021-01-03 05:45:00",Master Room
17.0,15.25,19.0,"2021-01-03 05:45:00",Kids Room
20.0,18.53,18.0,"2021-01-03 05:45:00",Guest Room
18.0,17.58,66.0,"2021-01-03 05:45:00",Fernanda's Room
